  (10, 84)	0.39523287710989324
  (10, 85)	0.3681152430479776
  (10, 86)	0.3681152430479776
  (10, 87)	0.3681152430479776
  (10, 88)	0.3681152430479776
  (10, 89)	0.3681152430479776
  (10, 90)	0.3681152430479776
  (11, 32)	0.2310600330832082
  (11, 91)	0.3814677787507611
  (11, 92)	0.3814677787507611
  (11, 93)	0.3814677787507611
  (11, 94)	0.3814677787507611
  (11, 95)	0.364919351780646
  (11, 96)	0.2930133046166705
  (11, 97)	0.3814677787507611
  (12, 54)	0.2168508537069993
  (12, 74)	0.17100099088405188
  (12, 98)	0.28231350652160436
  (12, 99)	0.28231350652160436
  (12, 100)	0.28231350652160436
  (12, 101)	0.28231350652160436
  (12, 102)	0.28231350652160436
  (12, 103)	0.28231350652160436
  (12, 104)	0.28231350652160436
  (12, 105)	0.2168508537069993
  (12, 106)	0.28231350652160436
  (12, 107)	0.28231350652160436
  (12, 108)	0.28231350652160436
  (12, 109)	0.28231350652160436
  (13, 17)	0.12409179564104744
  (13, 20)	0.20013299251455482
  (13, 32)	0.15781787087091742
  (13, 38)	0.20013299251455482
  (13, 74)	0.15781787087091742
  (13, 105)	0.20013299251455482
  (13, 110)	0.2605488792024171
  (13, 111)	0.2605488792024171
  (13, 112)	0.2605488792024171
  (13, 113)	0.2605488792024171
  (13, 114)	0.2605488792024171
  (13, 115)	0.2605488792024171
  (13, 116)	0.2605488792024171
  (13, 117)	0.2605488792024171
  (13, 118)	0.2605488792024171
  (13, 119)	0.2605488792024171
  (13, 120)	0.2605488792024171
  (13, 121)	0.2605488792024171
  (14, 15)	0.2721463338572897
  (14, 23)	0.09430690107714111
  (14, 47)	0.21460507053358419
  (14, 49)	0.26947075060009257
  (14, 59)	0.2721463338572897
  (14, 84)	0.2721463338572897
  (14, 95)	0.2721463338572897
  (14, 96)	0.2721463338572897
  (14, 122)	0.35430151408147675
  (14, 123)	0.35430151408147675
  (14, 124)	0.35430151408147675
  (14, 125)	0.35430151408147675
  (15, 23)	0.0774719224702862
  (15, 47)	0.17629534208221428
  (15, 49)	0.17629534208221428
  (15, 126)	0.2910541976941108
  (15, 127)	0.2910541976941108
  (15, 128)	0.2910541976941108
  (15, 129)	0.2910541976941108
  (15, 130)	0.2910541976941108
  (15, 131)	0.2910541976941108
  (15, 132)	0.2910541976941108
  (15, 133)	0.2910541976941108
  (15, 134)	0.2910541976941108
  (15, 135)	0.2910541976941108
  (15, 136)	0.2910541976941108
  (16, 5)	0.2395295202772554
  (16, 23)	0.10525979986249732
  (16, 39)	0.2395295202772554
  (16, 67)	0.30375368406707365
  (16, 137)	0.3954504499378103
  (16, 138)	0.3954504499378103
  (16, 139)	0.3954504499378103
  (16, 140)	0.3954504499378103
  (16, 141)	0.3954504499378103
  (17, 142)	1.0
